zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
11379,2016,2016_11379,13456,75320,87982,4881,1400,8180,588400,27172,7.180185485058148,6.31532459885176,30.822169880759603,16.763580156042984,7.7653466804063,19.740909760047103,11.412483438834094,36082,15.799999999999999,10.3,36.199999999999996,30.200000000000003,13456,27.7,30.8,18.8,22.7
11385,2016,2016_11385,34919,60526,73244,23352,1337,10922,509100,70347,10.496538587288724,7.683341151719334,33.04902838784881,18.2765434204728,6.421027193768035,16.09592448860648,7.977596770295819,103372,17.7,16.9,37.1,20.4,34919,21.8,29.5,21.0,27.7
11411,2016,2016_11411,6034,81678,93405,843,1438,5117,402500,14164,3.960745552103925,5.535159559446484,27.753459474724657,22.50070601524993,9.24879977407512,18.38463710816153,12.61649251623835,19300,14.7,12.7,33.3,32.5,6034,20.4,28.1,19.3,32.2
11412,2016,2016_11412,11019,71995,83561,2863,1333,8026,392100,25426,5.887674034452922,6.107921025721702,32.12852985133328,22.13088964052545,10.780303626209392,14.406513018170378,8.558168803586879,37802,18.8,14.100000000000001,33.800000000000004,25.5,11019,17.8,25.1,19.8,37.3
11413,2016,2016_11413,12367,80758,94573,3212,1538,8888,415900,29010,4.043433298862461,6.9734574284729405,27.407790417097555,24.37435367114788,10.703205791106516,16.49775939331265,10.0,42699,19.4,13.899999999999999,34.8,24.400000000000002,12367,16.5,26.5,21.5,35.5
11414,2016,2016_11414,10477,70490,92838,2745,1532,7560,479900,20902,6.970624820591331,8.630753037986794,30.791311836187923,16.409912926992632,9.898574299110132,18.194431154913403,9.104391924217778,28247,16.1,9.600000000000001,33.5,31.3,10477,25.1,32.1,19.9,22.9
11415,2016,2016_11415,8324,64055,83408,5133,1432,3023,334600,14120,4.497167138810198,5.240793201133145,17.393767705382437,14.886685552407933,10.65155807365439,28.03824362606232,19.29178470254957,19308,15.5,14.0,37.3,24.999999999999996,8324,39.7,32.4,11.9,16.0
11416,2016,2016_11416,7173,59092,73037,4038,1384,3005,457700,17441,14.798463390860617,11.232154119603234,30.348030502838142,14.236569004070867,7.694512929304512,15.870649618714523,5.819620434608107,27144,20.4,16.299999999999997,35.3,20.400000000000002,7173,13.6,19.4,20.9,46.0
11417,2016,2016_11417,9264,66978,80408,3789,1389,5341,444600,21350,10.744730679156907,11.686182669789227,31.86416861826698,15.742388758782203,6.955503512880562,15.587822014051522,7.419203747072601,31742,18.3,16.4,36.0,22.000000000000004,9264,17.0,21.0,20.8,41.2
11418,2016,2016_11418,11062,63079,77312,6219,1395,4730,470400,25861,13.414021112872664,11.271799234368354,28.30903677351997,13.827771547890649,6.82108193805344,17.50512354510653,8.85116584818839,39908,20.4,16.3,36.300000000000004,19.0,11062,16.1,22.8,19.3,41.7
11419,2016,2016_11419,12673,62014,78361,5362,1419,7174,442100,35154,16.9852648347272,11.091198725607327,33.99897593445981,13.509131251066735,5.52710929055015,14.814814814814811,4.073505148773966,51642,17.3,17.9,36.2,22.000000000000004,12673,8.7,18.0,21.9,51.5
11420,2016,2016_11420,13321,61484,79070,4249,1401,8770,428800,33306,12.66738725755119,13.484056926679877,31.961208190716388,18.07482135350988,7.0407734342160575,12.3971656758542,4.374587161472408,50549,20.0,16.2,35.6,21.8,13321,14.2,19.3,21.4,45.2
11421,2016,2016_11421,12120,64544,81865,5094,1449,6761,430000,28790,14.32094477249045,9.725599166377217,30.29524140326502,15.73463007988885,8.322334143799932,15.349079541507468,6.252170892671066,43341,18.0,16.1,35.3,22.4,12120,16.5,22.2,20.0,41.3
11422,2016,2016_11422,9602,85436,95359,3364,1581,6169,412600,22544,3.867991483321505,7.602909865152591,26.97391767210788,23.522888573456356,10.242193044712565,17.840667139815473,9.94943222143364,33408,18.1,16.1,35.2,23.4,9602,16.2,24.0,23.0,36.8
11423,2016,2016_11423,9633,66070,82969,4044,1308,5451,441900,22140,10.338753387533876,8.306233062330623,28.035230352303525,17.000903342366758,8.139114724480578,19.462511291779585,8.717253839205059,31823,17.1,14.9,34.1,26.099999999999998,9633,22.2,25.8,17.0,35.0
11424,2016,2016_11424,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11425,2016,2016_11425,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11426,2016,2016_11426,6240,77487,91834,1355,1554,4768,479300,13776,4.29006968641115,6.837979094076655,31.72183507549361,14.895470383275262,6.220963995354239,20.39779326364692,15.63588850174216,19991,16.3,14.3,31.800000000000004,27.3,6240,22.1,25.6,19.1,33.2
11427,2016,2016_11427,7448,65494,90671,2843,1299,4440,466900,16576,6.400820463320462,7.414333976833977,29.19280888030888,15.769787644787645,9.62234555984556,19.28692084942085,12.312982625482626,22941,14.2,12.4,35.4,28.7,7448,25.3,26.1,18.5,30.1
11428,2016,2016_11428,5566,68675,77930,1796,1401,3597,432400,13860,9.076479076479076,9.271284271284271,35.649350649350644,15.974025974025974,12.734487734487734,12.474747474747474,4.81962481962482,19736,17.3,15.399999999999999,36.4,24.999999999999996,5566,12.8,22.0,24.0,41.3
11429,2016,2016_11429,7405,77037,85392,2052,1371,5208,393700,18681,6.894705850864515,7.943900219474333,30.448048819656336,22.407794015309676,10.679299823349927,14.512071088271504,7.114180183073711,26739,17.6,15.7,35.599999999999994,25.599999999999998,7405,15.0,25.4,20.6,38.9
11430,2016,2016_11430,0,-666666666,-666666666,0,-666666666,0,-666666666,147,0.0,42.85714285714285,20.40816326530612,25.170068027210885,0.0,7.482993197278912,4.081632653061225,179,0.0,27.299999999999997,54.8,15.7,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11432,2016,2016_11432,18487,52277,73715,11425,1356,6768,541200,42028,13.866945845626724,7.994670219853431,21.561815932235653,12.629675454458932,8.020843247358904,22.95850385457314,12.967545445893212,64686,20.200000000000003,15.4,32.8,22.9,18487,25.3,21.3,17.3,36.2
11433,2016,2016_11433,10398,45820,61288,5895,1134,4378,375900,21765,10.608775557087066,11.69767976108431,33.820353779002986,18.364346427750977,8.633126579370549,11.320928095566275,5.554789800137836,34703,22.4,15.7,33.400000000000006,20.8,10398,24.1,22.2,15.9,37.7
11434,2016,2016_11434,20968,57454,70080,10338,1138,10288,380500,44252,5.226882400795444,8.666274970622796,32.84145349362741,23.22380909337431,7.748802314019705,15.077284642502034,7.215493085058303,66279,18.9,15.399999999999999,33.8,22.8,20968,28.7,21.5,21.0,28.8
11435,2016,2016_11435,18979,55268,68560,11847,1353,6683,340500,40466,12.55374882617506,9.8230613354421,27.49221568724361,14.634507982009588,7.727474917214451,18.286956951514853,9.482034300400336,57627,17.0,16.1,37.5,21.700000000000003,18979,25.1,28.3,17.6,28.9
11436,2016,2016_11436,5494,66837,80464,1592,1450,3834,369700,13350,8.014981273408239,11.161048689138577,33.47565543071161,21.49063670411985,7.97003745318352,11.655430711610489,6.232209737827716,20136,19.5,17.0,36.4,20.200000000000003,5494,14.9,22.1,25.1,37.9
11451,2016,2016_11451,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11691,2016,2016_11691,19869,41190,56524,14972,1089,4716,434800,38684,12.03081377313618,16.309068348671286,24.92244855754317,17.175059456105885,6.824526936201012,14.08851204632406,8.649570882018406,64946,22.1,14.3,29.699999999999996,21.100000000000005,19869,28.4,23.2,16.2,32.2
11692,2016,2016_11692,6298,42333,61431,3900,867,2229,356600,12190,10.762920426579162,15.857260049220672,24.14273995077933,17.686628383921246,9.507793273174734,14.372436423297785,7.670221493027071,19403,24.3,11.600000000000001,33.699999999999996,22.1,6298,22.7,29.0,21.3,27.0
11693,2016,2016_11693,4751,53829,66518,2318,924,2362,291500,8382,4.760200429491769,11.97804819852064,30.62514912908614,19.207826294440466,7.885946074922452,16.16559293724648,9.377236936292055,12021,16.0,14.9,36.5,25.0,4751,34.0,30.3,18.0,17.7
11694,2016,2016_11694,8150,79145,102487,3860,1250,4148,611300,15422,4.2925690571910255,6.704707560627675,21.62495136817533,20.470756062767475,7.975619245234081,22.052911425236672,16.878485280767734,21219,17.799999999999997,8.5,32.5,31.999999999999996,8150,36.4,30.6,13.7,19.3
11697,2016,2016_11697,1496,100909,120493,36,-666666666,1451,548100,2733,1.1708744968898646,2.012440541529455,21.07574094401756,21.55140870837907,6.98865715331138,26.16172703988292,21.039151115989757,3928,20.7,9.3,27.2,33.9,1496,28.3,33.1,11.0,27.5
10001,2015,2015_10001,11639,86801,158183,8401,1989,3161,575900,17148,4.292045719617448,3.633076743643573,13.494285047818988,9.732913459295546,2.1285281082341965,34.59295544669933,32.126195474690924,23537,12.899999999999999,23.0,38.5,22.2,11639,53.6,29.3,10.3,6.8
10002,2015,2015_10002,33348,33726,61946,28488,882,4524,578300,61588,21.556147301422357,10.495551081379489,20.581931545106187,9.47911930895629,5.080535169188803,22.84860687146847,9.958108722478404,80736,13.3,16.4,36.199999999999996,27.2,33348,40.6,29.7,14.4,15.3
10003,2015,2015_10003,27487,98151,161692,18961,2030,8210,913200,40870,1.7641301688279911,1.465622706141424,6.841203816980671,8.708098850012234,2.3929532664546125,42.53976021531686,36.28823097626621,57112,15.700000000000001,25.6,35.4,19.200000000000003,27487,56.3,31.8,7.2,4.7
10004,2015,2015_10004,1574,119691,177262,1007,2851,487,847500,2351,1.020842194810719,0.0,3.1050616758826037,7.783921735431731,2.041684389621438,47.55423224159932,38.494257762654186,3221,15.1,22.3,42.0,16.700000000000003,1574,50.1,26.2,9.3,14.4
10005,2015,2015_10005,4252,124194,176424,3585,2918,662,1332100,6256,0.2557544757033248,0.9111253196930948,2.5735294117647056,4.555626598465473,3.500639386189258,48.209718670076725,39.99360613810742,8131,5.8,43.1,44.49999999999999,3.0,4252,47.0,36.1,12.3,4.5
10006,2015,2015_10006,1745,123691,162688,1558,2824,162,817300,2393,0.5850396991224405,0.0,3.928123694107814,4.763894692854158,4.931048892603427,47.47179272879231,38.32010029251985,3110,3.0999999999999996,30.5,53.1,4.7,1745,53.4,35.4,3.5,7.8
10007,2015,2015_10007,2781,250001,441278,1707,3423,1055,1682200,5294,1.7944843218738191,3.4189648658859086,6.649036645258784,7.026822818284851,0.8500188893086513,38.32640725349452,41.93426520589346,6876,14.5,13.4,53.300000000000004,13.7,2781,35.9,36.1,13.0,15.0
10009,2015,2015_10009,29770,59090,85207,27580,1485,2039,659300,47374,8.992274243255794,5.961075695529193,13.311098915016675,9.77329336767003,3.860767509604425,36.425043272681215,21.676446996242664,60865,9.2,24.700000000000003,37.0,25.1,29770,48.7,31.1,12.2,8.0
10010,2015,2015_10010,16050,101718,154979,11807,2295,4086,729900,23742,2.00909780136467,2.068065032431977,7.206638025440148,7.73734310504591,4.089798669025356,40.86429112964367,36.02476623704827,31447,8.3,28.6,38.199999999999996,20.0,16050,55.8,31.1,8.2,4.9
10011,2015,2015_10011,29762,109818,196817,19082,2000,10294,926600,43960,2.211101000909918,2.402183803457689,6.025932666060055,8.048225659690628,3.030027297543221,40.07279344858963,38.20973612374886,52349,7.5,16.2,45.3,25.599999999999998,29762,56.1,30.5,8.0,5.3
10012,2015,2015_10012,12470,100859,141430,10349,2027,2073,1192300,19080,4.486373165618448,1.1582809224318658,7.426624737945493,5.361635220125787,1.981132075471698,44.03039832285116,35.55555555555556,24163,6.300000000000001,30.1,37.4,21.7,12470,55.1,28.9,9.8,6.2
10013,2015,2015_10013,11558,96667,242875,8062,1512,3327,2000001,20353,12.484645998132956,6.087554660246647,9.821647914312386,8.382056699258095,2.76617697636712,33.945855647816046,26.51206210386675,27415,11.100000000000001,18.700000000000003,37.0,24.200000000000003,11558,39.9,30.6,13.6,16.0
10014,2015,2015_10014,18786,113973,179375,12577,2281,5897,943400,26919,0.0965860544596753,1.0401575095657345,5.371670567257328,7.351684683680672,2.6746907388833168,48.08871057617296,35.37649986998031,30727,5.8,21.7,45.50000000000001,22.999999999999996,18786,61.2,27.9,6.8,4.2
10016,2015,2015_10016,28390,104826,152944,19452,2327,8608,746900,40167,1.6257126496875545,1.879652451017004,6.998282171932183,8.033958224413075,2.9750790449871785,43.78469888216695,34.70261657579605,50641,6.5,29.0,37.7,20.9,28390,57.8,27.7,9.4,5.1
10017,2015,2015_10017,10157,106421,160725,6371,2218,3740,607300,14180,0.6629055007052186,0.930888575458392,4.964739069111425,8.533145275035261,2.559943582510578,45.48660084626234,36.86177715091679,16472,3.2,25.1,40.9,25.3,10157,60.9,28.9,7.9,2.3
10018,2015,2015_10018,4712,105500,144419,4171,2784,451,932700,7319,3.9076376554174073,2.008471102609646,9.687115726192102,8.607733296898482,3.2244842191556224,42.41016532313158,30.154392676595165,9168,4.8,37.7,43.3,10.200000000000001,4712,48.4,36.5,10.5,4.6
10019,2015,2015_10019,23146,94022,144753,18534,2169,4248,846600,33543,3.0975166204573235,3.2585040097784934,9.495274721998628,9.17329994335629,3.625197507676713,37.75750529171511,33.59270190501744,38830,4.9,20.1,43.9,25.800000000000004,23146,59.7,29.3,7.2,3.9
10020,2015,2015_10020,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
10021,2015,2015_10021,23739,115076,218180,13930,1913,9309,1138700,35395,0.457691764373499,1.870320666760842,6.534821302443848,7.893770306540472,3.3338042096341294,39.1072185336912,40.802373216556006,43573,10.2,12.899999999999999,37.800000000000004,30.1,23739,51.4,32.3,7.2,9.1
10022,2015,2015_10022,17892,126378,234492,8985,2259,8694,868600,26515,0.4902885159343767,1.3350933433905336,4.499339996228549,9.945313973222705,2.590986234207053,42.67018668678107,38.46879125023572,30607,4.5,15.299999999999999,36.5,34.4,17892,55.7,32.9,7.2,4.2
10023,2015,2015_10023,32755,111478,188600,19325,2173,12899,883700,48957,1.2439487713707948,1.7219192352472577,6.90810302918888,7.059256081867761,1.846518373266336,33.110688971954986,48.10956553710399,60586,8.7,12.399999999999999,39.8,28.900000000000002,32755,52.6,29.9,9.7,7.8
10024,2015,2015_10024,28675,113839,202005,17741,1849,10297,1121600,46780,2.7725523728088928,2.823856348867037,6.951688755878581,7.84523300555793,2.364258230012826,34.031637451902526,43.21077383497221,58391,11.4,11.600000000000001,41.4,27.4,28675,46.4,31.3,8.8,13.5
10025,2015,2015_10025,43456,74065,124739,32222,1428,10481,972000,71927,5.066247723386211,5.13437234974349,9.313609631987989,9.78631112099768,2.890430575444548,29.007187843229943,38.801840755210144,96068,11.8,19.4,33.7,26.8,43456,45.8,30.9,11.8,11.5
10026,2015,2015_10026,14527,47264,79815,11836,992,2554,644800,26403,7.071166155361134,11.695640646896186,21.6263303412491,13.309093663598834,5.196379199333409,22.448206643184488,18.65318335037685,38310,14.5,19.1,38.3,18.9,14527,38.4,29.2,13.3,19.1
10027,2015,2015_10027,22937,40782,70034,19370,1026,3239,672400,39772,8.15900633611586,9.924067182942771,20.66026350196118,12.114050085487277,4.686714271346676,20.15236850045258,24.30353012169365,64413,19.0,24.700000000000003,31.800000000000004,17.6,22937,36.6,30.7,15.0,17.7
10028,2015,2015_10028,24941,114939,203678,16235,2081,8164,1175100,37913,0.6620420436261969,1.2291298499195529,5.441405322712526,7.3563157755914865,2.9752327697623504,41.96977290111572,40.36610133727218,46883,10.2,18.4,36.1,27.5,24941,48.7,32.7,9.0,9.6
10029,2015,2015_10029,30115,31350,60756,28023,886,1867,799900,53319,11.050469813762447,13.462368011403065,26.296442168832872,11.793169414280086,4.838800427614921,19.325193645792307,13.233556518314296,79251,18.8,19.299999999999997,33.5,21.3,30115,38.3,28.9,15.3,17.5
10030,2015,2015_10030,11891,33196,53229,10434,905,1245,500500,20245,8.560138305754506,13.7070881699185,25.04322054828353,17.554951839960484,6.648555198814522,17.72289454186219,10.763151395406274,29209,15.799999999999999,20.1,37.400000000000006,18.900000000000002,11891,43.9,27.6,13.5,15.0
10031,2015,2015_10031,21191,39774,56924,18172,1150,2205,333400,42037,14.037633513333493,13.873492399552775,20.391559816352263,16.081071437067347,4.731546018983276,17.727240288317432,13.157456526393416,59244,13.9,22.4,38.0,19.400000000000002,21191,35.4,26.9,18.0,19.7
10032,2015,2015_10032,20243,37280,52050,18404,1109,1352,413400,44308,19.56757244741356,12.345400379164031,20.273991152839216,14.383407059673198,5.552044777466823,18.16376275164756,9.713821431795612,62685,13.399999999999999,22.9,34.8,21.1,20243,33.1,26.5,16.3,24.1
10033,2015,2015_10033,19548,44933,64437,17199,1240,2003,457800,42366,18.96331964311004,10.29363168578577,16.718595099844215,14.235471840626918,5.683803049615258,19.879148373695887,14.22603030732191,59844,13.7,19.6,36.9,21.900000000000002,19548,28.1,28.6,20.1,23.2
10034,2015,2015_10034,15462,42581,59635,13612,1159,1396,344100,30206,17.60908428788982,9.690127789180956,20.522412765675693,15.132755081771837,5.108256637754089,18.31755280407866,13.619810633648942,43405,15.899999999999999,17.3,36.6,21.799999999999997,15462,32.5,27.4,16.6,23.6
10035,2015,2015_10035,12999,27424,47759,11813,770,1070,437600,23380,15.585970915312233,19.225834046193327,22.112917023096664,15.04704875962361,5.06415739948674,13.665526090675792,9.298545765611632,33920,15.899999999999999,19.0,36.6,20.4,12999,43.6,26.3,15.0,15.0
10036,2015,2015_10036,15455,75966,115834,13699,1965,1613,809200,21516,2.2123071202825804,2.6863729317717047,9.04443205056702,11.168432794199664,2.5608849228481128,42.38241308793456,29.94515709239636,25799,4.199999999999999,26.5,44.7,21.600000000000005,15455,63.5,26.2,7.0,3.3
10037,2015,2015_10037,9109,35491,50691,8413,1047,632,356800,13223,5.73999848748393,8.870906753384254,21.08447402253649,19.624896014520157,6.44331846025864,21.68948045072979,16.546925811086744,18777,17.6,14.3,34.3,23.4,9109,54.3,23.3,12.8,9.6
10038,2015,2015_10038,9780,76379,122181,7056,2051,2531,607100,15945,11.019128253370964,5.217936657259329,11.49576669802446,8.27845719661336,1.6933207902163687,38.0244590780809,24.27093132643462,21464,13.2,24.5,34.5,20.8,9780,43.5,37.2,11.0,8.3
10039,2015,2015_10039,10631,33558,52332,9026,859,1355,395800,16950,8.4070796460177,13.368731563421829,24.820058997050147,17.05604719764012,9.368731563421829,17.646017699115042,9.333333333333334,26697,19.599999999999998,18.8,35.699999999999996,16.8,10631,36.7,27.6,19.1,16.7
10040,2015,2015_10040,16002,46200,59397,14240,1228,1545,351400,32397,15.908880451893696,12.593758681359384,17.464580053708676,15.362533567922956,4.55289069975615,20.143840479056703,13.973516066302436,44378,13.3,19.200000000000003,36.4,23.299999999999997,16002,34.8,28.4,16.5,20.3
